time,close,20w SMA,21w EMA,Up Trend,Down Trend,Macro Score Heatmap,Rate Hike,Rate Cut,LA1,LA2,ATR,MACD,Signal Line,Histogram,Cross
1658237400,65.83,,,48.9843268839511,,1,0,0,61.42144511701863,77.98033435886384,6.712863158212912,-2.1596999957592686,-4.294830866902882,2.1351308711436134,
1658323800,75.27,,,58.78489419555599,,1,0,0,62.260751473562955,77.8884586178854,7.174087218340561,-0.514855165530193,-3.6732844115246714,3.1584292459944785,
1658410200,73.98,,,59.365904776000384,,1,0,0,62.971008960013684,77.75596849524523,7.114509559887664,0.6768022389573147,-3.0231148275183535,3.699917066475668,
1658496600,70.82,102.92450000000001,102.838255606288,59.365904776000384,,1,0,0,63.44670538667952,77.52085091913521,7.140751734181402,1.3506443394651058,-2.329122471011137,3.679766810476243,
1658755800,67.07,,,59.365904776000384,,1,0,0,63.66629899960803,77.16658478628317,6.953555181739873,1.5640460496696136,-1.645134028050782,3.2091800777203954,
1658842200,52.93,,,,72.94097321829572,1,0,0,63.015614211753,76.34500564098543,7.488301240187023,0.5854400271840348,-1.0920044866336545,1.6774445138176892,
1658928600,58.83,,,,72.06387589646614,1,0,0,62.761940623161905,75.75127663620627,7.5019940087450925,0.28270949643682997,-0.5982445067266574,0.8809540031634874,
1659015000,62.25,,,,72.06387589646614,1,0,0,62.73091391872785,75.2936062417586,7.491851579549015,0.3151262088549771,-0.12959216341802224,0.4447183722729994,
1659101400,62.96,98.06900000000003,99.21295964208,,72.06387589646614,1,1,0,62.74479792365344,74.87551789458034,7.275283609581227,0.39357091278537837,0.27708712356264287,0.1164837892227355,
1659360600,62.7,,,,72.06387589646614,1,0,0,62.74208289797747,74.46278847442508,7.05562049461114,0.429804559308792,0.5648098519035385,-0.13500529259474647,0.5648098519035385
1659447000,67.23,,,,72.06387589646614,1,0,0,63.01407787385762,74.21760920410559,7.179504744996059,0.8146622076184897,0.7125340044756143,0.1021282031428754,0.7125340044756143
1659533400,80.81,,,59.072583151895714,,1,0,0,64.09261860877534,74.44108007854268,7.739540120353483,2.1902097986575058,0.8806903999978578,1.3095193986596478,
1659619800,88.9,,,80.17282483670613,,1,0,0,65.59609626884956,74.93121295723616,9.721715826042518,3.8883144947859876,1.1626537505890668,2.7256607441969205,
1659706200,93.05,93.4245,98.65269058370909,80.17282483670613,,1,0,0,67.25996922225262,75.5454091281773,9.909450409896623,5.5054812567694285,1.6005909958223796,3.904890260947049,
1659965400,98.02,,,80.17282483670613,,1,0,0,69.12421351181307,76.30725966620518,9.951632523475435,7.106218961949963,2.3251219885741494,4.7810969733758135,
1660051800,87.68,,,80.17282483670613,,1,0,0,70.24880663230924,76.69277628768975,10.127944486084333,7.454532332539273,3.121991192585532,4.332541139953741,
1660138200,94.14,,,80.17282483670613,,1,0,0,71.69675774550262,77.28420759997145,9.927377022792594,8.157803123370897,3.9933997386428564,4.164403384728041,
1660224600,84,,,80.17282483670613,,1,0,0,72.44240879122974,77.51186157963343,10.388992949735979,7.806943450964113,4.817107798440493,2.9898356525236194,
1660311000,90.49,88.61350000000002,97.9106278033719,80.17282483670613,,1,0,0,73.53620219782188,77.95179847523907,10.303357739040552,7.960806175420743,5.653885755786266,2.3069204196344764,
1660570200,91.97,,,80.17282483670613,,1,0,0,74.65340206462055,78.42699174726486,9.930967900537654,8.108695134178262,6.464333858737351,1.644361275440911,
1660656600,90.39,,,80.17282483670613,,1,0,0,75.60713527282536,78.83251745074742,10.025920193356393,8.006115883812456,7.11054564597679,0.8955702378356651,
1660743000,85.44,,,80.17282483670613,,1,0,0,76.2030664684117,79.05649991004411,9.71118303668808,7.439637942542248,7.50513714017193,-0.06549919762968148,7.50513714017193
1660829400,83.47,,,80.17282483670613,,1,0,0,76.64348668244736,79.20611008258498,9.370384248353218,6.753882997757415,7.64384844472615,-0.889965446968735,
1660915800,74.06,82.96850000000002,95.74238891215627,,95.10962613222992,1,0,0,76.486911731996,79.03166567300583,9.376785373470844,5.388988006854689,7.453045005271122,-2.064056998416433,
1661175000,71.47,,,,90.62607851900694,1,0,0,76.1828564755114,78.77533802307343,9.039157846794355,4.051603179146227,7.074941766005227,-3.0233385868590004,
1661261400,71.18,,,,90.62607851900694,1,0,0,75.87965305275313,78.51786893754551,8.808503714880473,2.9344885343131324,6.494573478332142,-3.5600849440190094,
1661347800,71.48,,,,88.8717736003956,1,0,0,75.61300741319234,78.27929710915414,8.437182020960439,2.049746421873394,5.8548849195442845,-3.8051384976708906,
1661434200,71.37,,,,85.99209624035605,1,0,0,75.35585544875643,78.04508364782689,8.115240448034694,1.324438539798109,5.117510737808436,-3.793072198010327,
1661520600,66.74,78.25850000000003,93.10580810196025,,83.81888661632044,1,0,0,74.83368239125603,77.66186047332428,7.9968661303179305,0.3717393325904368,4.257848982076456,-3.886109649486019,
1661779800,66.34,,,,81.9411879546884,1,0,0,74.31891376148295,77.27806859287261,7.707089978152365,-0.41082260277273974,3.3226335946781003,-3.73345619745084,
1661866200,67.03,,,,81.06406915921956,1,0,0,73.87716141230216,76.93067643718202,7.500869265427197,-0.964216454094057,2.3888719950518444,-3.3530884491459014,
1661952600,66.8,,,,81.06406915921956,1,0,0,73.4482425388293,76.58726367659958,7.230942889325254,-1.4051464919772059,1.4823131628591086,-2.8874596548363147,
1662039000,65.53,,,,76.95743801896784,1,0,0,72.96834905162753,76.21244117908773,7.063732682944879,-1.8359019747406222,0.6795476093485185,-2.515449584089141,
1662125400,65.26,74.15700000000004,90.57437100178204,,76.95743801896784,1,0,0,72.50117638183193,75.84117198657628,6.867751777020246,-2.174004965797522,-0.012186628978564644,-2.1618183368189574,
