event_date,close_price_usd,market_cap_usd,volume_usd
2024-04-24 00:00:00 UTC,22.849744094004475,358732994.4502279,24721930.009469103
2024-04-25 00:00:00 UTC,23.352953870559933,342946308.70523417,26710776.202784017
2024-04-26 00:00:00 UTC,22.879360849574372,350797242.0538563,24851781.097232256
2024-04-27 00:00:00 UTC,23.212718674133693,342896212.7239092,21090402.882493302
2024-04-28 00:00:00 UTC,22.483583016882537,349940215.76620233,20171788.804136258
2024-04-29 00:00:00 UTC,22.355118941066504,337751976.2618801,17882547.286590956
2024-04-30 00:00:00 UTC,21.35633449636134,335430870.01989895,24097592.935729735
2024-05-01 00:00:00 UTC,22.22153371417996,321724600.609567,27665776.28495704
2024-05-02 00:00:00 UTC,22.76150624456229,334234608.41548735,29702968.266240433
2024-05-03 00:00:00 UTC,23.049136924853283,341847832.4704611,25163231.982716996
2024-05-04 00:00:00 UTC,23.11451044090801,349390928.35011834,23105594.558888867
2024-05-05 00:00:00 UTC,23.10468469963881,346239910.87725806,18612031.241287153
2024-05-06 00:00:00 UTC,22.877842664325904,347022340.9912462,18740131.471970767
2024-05-07 00:00:00 UTC,22.481267392732946,343369827.8019011,25759394.518881764
2024-05-08 00:00:00 UTC,23.572024287388803,338817774.8279259,21650686.84301055
2024-05-09 00:00:00 UTC,23.467902675278108,353199751.2562213,50951415.23103601
2024-05-10 00:00:00 UTC,22.85956604290931,353147654.02503985,22229746.67849249
2024-05-11 00:00:00 UTC,22.474881448344227,344520707.26726794,22570415.88087373
2024-05-12 00:00:00 UTC,22.347641800512307,337916218.53189236,14606032.120552178
2024-05-13 00:00:00 UTC,22.175820961633008,336504137.85047495,13635007.06208285
2024-05-14 00:00:00 UTC,21.93298693222933,333901579.8322251,24311875.408301458
2024-05-15 00:00:00 UTC,23.238805547404535,329696048.6156406,19854345.669216204
2024-05-16 00:00:00 UTC,23.71987509275387,350970070.6301504,25686778.2880247
2024-05-17 00:00:00 UTC,23.585196962240627,357005325.1572554,22351172.517271973
2024-05-18 00:00:00 UTC,23.57549597775141,354968770.62464195,20906092.399474625
2024-05-19 00:00:00 UTC,23.24498112549727,355065291.0365581,15975408.708489984
2024-05-20 00:00:00 UTC,25.03692755306202,350838489.50988644,17121234.35705393
2024-05-21 00:00:00 UTC,24.584888448807583,377416059.5795121,28125674.92894566
2024-05-22 00:00:00 UTC,24.68818884682569,369193085.0191218,31997295.69738213
2024-05-23 00:00:00 UTC,25.290010424709862,372982945.09712493,22768762.285429575
2024-05-24 00:00:00 UTC,27.63700408520273,381268548.4876805,61783211.97933483
2024-05-25 00:00:00 UTC,26.87205052044572,416676122.65635645,79690661.1813206
2024-05-26 00:00:00 UTC,26.51341910251842,405414610.8897661,20083960.240289073
2024-05-27 00:00:00 UTC,26.95784072761261,400405811.1694654,17026846.07449526
2024-05-28 00:00:00 UTC,26.603053679035547,408776545.0514836,25874350.556420445
2024-05-29 00:00:00 UTC,26.75955474718598,401608368.22485816,23483827.53009387
2024-05-30 00:00:00 UTC,26.69277551049115,404695277.65080297,48295352.413068146
2024-05-31 00:00:00 UTC,26.870691589477232,404093248.2410575,55984031.65597972
2024-06-01 00:00:00 UTC,26.848375073900648,406407970.576749,49317675.8590184
2024-06-02 00:00:00 UTC,26.351546983138732,408239295.0809631,46518002.70893127
2024-06-03 00:00:00 UTC,25.520947698587452,397755855.9008866,20863890.982174616
2024-06-04 00:00:00 UTC,27.55553247070052,384998756.9917354,54335044.924676545
2024-06-05 00:00:00 UTC,26.509613420872885,419169912.78152627,33208681.326411694
2024-06-06 00:00:00 UTC,26.75788729396254,400313121.71625346,25950378.74097331
2024-06-07 00:00:00 UTC,24.981558267195936,404338405.39023185,48904929.91212532
2024-06-08 00:00:00 UTC,23.00625780421298,378564152.6910666,57446964.510520734
2024-06-09 00:00:00 UTC,23.713761460506028,347880152.83525866,34169364.72996257
2024-06-10 00:00:00 UTC,23.529628276583104,358893508.3141793,70995027.4057361
2024-06-11 00:00:00 UTC,22.74579754142959,355148739.3311177,73223823.36794348
2024-06-12 00:00:00 UTC,23.60665173117602,343942607.3837182,76415771.35647126
2024-06-13 00:00:00 UTC,22.805257242355783,355664481.22750217,38673262.27218048
2024-06-14 00:00:00 UTC,22.751672635003143,345654843.5995386,32224300.211600125
2024-06-15 00:00:00 UTC,22.63414737743047,344021647.4157514,28671025.607989185
2024-06-16 00:00:00 UTC,22.87537415296737,341293846.6939316,20670484.31961632
2024-06-17 00:00:00 UTC,21.714662704198503,343630137.6546959,18843210.96328235
2024-06-18 00:00:00 UTC,20.518913129050624,326694986.77132255,27595026.741306
2024-06-19 00:00:00 UTC,20.04472736585513,310841878.58448195,59863902.6036887
2024-06-20 00:00:00 UTC,19.9945201371031,300777452.9971621,24778147.848635443
2024-06-21 00:00:00 UTC,20.04728038352738,302460424.5272106,21339225.264583368
2024-06-22 00:00:00 UTC,20.007951918307953,303252249.8773539,21326668.23394374
2024-06-23 00:00:00 UTC,19.568736873796368,302811390.82862943,14758293.54168591
2024-06-24 00:00:00 UTC,19.883727584327,295508197.68298894,15011666.986107182
2024-06-25 00:00:00 UTC,20.15292487016892,298076910.81901497,52061855.57193743
2024-06-26 00:00:00 UTC,19.864476431813824,304874686.0651877,20700352.02898672
2024-06-27 00:00:00 UTC,20.827753051043896,301081004.7124767,34211936.867348574
2024-06-28 00:00:00 UTC,20.670606525410687,314222613.1644216,43065022.30883237
2024-06-29 00:00:00 UTC,20.362962002431107,311439527.60395896,46651858.57338611
2024-06-30 00:00:00 UTC,20.88645995686976,304919514.20293397,34858650.36529787
2024-07-01 00:00:00 UTC,20.682814908014777,314987321.59759927,18755467.19738154
2024-07-02 00:00:00 UTC,20.81217684155856,313688178.0266279,21880243.205681704
2024-07-03 00:00:00 UTC,20.727282579253377,314538625.7658243,40395481.30039151
2024-07-04 00:00:00 UTC,18.611493209658978,311861740.1571401,48802253.87337201
2024-07-05 00:00:00 UTC,18.270836162625468,277734264.3271329,52185828.73252925
2024-07-06 00:00:00 UTC,19.88429656604797,275471350.19335705,43517245.41308673
2024-07-07 00:00:00 UTC,18.78087901105062,300360996.55884475,41645723.93896716
2024-07-08 00:00:00 UTC,20.463785080782884,283566999.1582114,48030357.33685954
2024-07-09 00:00:00 UTC,22.640540372675183,308187149.9867266,58829998.75617772
2024-07-10 00:00:00 UTC,23.316154329966473,342315351.95321405,75671026.40300244
2024-07-11 00:00:00 UTC,24.216743986577644,353233203.9480428,67582703.43101478
2024-07-12 00:00:00 UTC,24.0289592685412,365584886.2310417,65173794.17491464
2024-07-13 00:00:00 UTC,26.779074619544836,363638676.02374256,58719178.95404448
2024-07-14 00:00:00 UTC,29.37559607743972,406957598.4300205,48806131.116178624
2024-07-15 00:00:00 UTC,28.27071227092928,443465991.76654094,102429358.06600235
2024-07-16 00:00:00 UTC,30.291631147129294,428933838.57717514,51959430.35969411
2024-07-17 00:00:00 UTC,31.272850948841416,457996594.0159795,118891519.27474868
2024-07-18 00:00:00 UTC,30.836316425516383,473896199.27915215,92273663.27998853
2024-07-19 00:00:00 UTC,29.607096592377538,465528956.02684265,89961736.59317043
2024-07-20 00:00:00 UTC,29.63241303473218,448033478.3496301,82524872.15628193
2024-07-21 00:00:00 UTC,32.027504440736415,445978688.6621101,35104954.77756381
2024-07-22 00:00:00 UTC,30.30815529469883,484242260.7565341,75259935.8531794
2024-07-23 00:00:00 UTC,29.706081845496165,458246432.10720354,259140321.03388977
2024-07-24 00:00:00 UTC,30.02990666266024,449439789.5841223,43981931.50713837
2024-07-25 00:00:00 UTC,30.111156755916987,454169367.60173327,66572003.44232975
2024-07-26 00:00:00 UTC,32.48433003853842,455407916.9650374,89611059.76084313
2024-07-27 00:00:00 UTC,31.59813249136621,491372016.132499,88816820.12140736
2024-07-28 00:00:00 UTC,32.18003084275815,477750339.2940548,78929787.50413013
2024-07-29 00:00:00 UTC,32.94730314709764,486628950.266768,79982153.90087809
2024-07-30 00:00:00 UTC,32.11614360867875,498201598.7117341,90963019.22149315
2024-07-31 00:00:00 UTC,33.60100091356116,485795836.21615463,85368703.8912045
2024-08-01 00:00:00 UTC,32.46985494946167,508920168.45393336,98676643.23586276
2024-08-02 00:00:00 UTC,32.58832339318343,491411848.2370337,93436322.54283334
2024-08-03 00:00:00 UTC,31.91324236774474,492177196.1222356,108665271.81113714
2024-08-04 00:00:00 UTC,30.798152899854163,482514666.7553655,124100139.64078002
2024-08-05 00:00:00 UTC,30.13190439315972,467903174.6594478,56447403.277415246
2024-08-06 00:00:00 UTC,31.878437248671187,456078100.0697707,163674111.23377427
2024-08-07 00:00:00 UTC,32.35556170219627,482470687.008284,110638500.57578868
2024-08-08 00:00:00 UTC,35.89049837321068,489532933.828064,116875548.77322824
2024-08-09 00:00:00 UTC,40.705105518842565,543410286.0009984,113390691.19553344
2024-08-10 00:00:00 UTC,41.272527117632016,615443902.5135727,175714847.30427557
2024-08-11 00:00:00 UTC,41.05748368143893,623599543.7643065,110745180.03750768
2024-08-12 00:00:00 UTC,43.463138467592394,622271075.6885796,119453679.49262457
2024-08-13 00:00:00 UTC,42.953632723294795,657687166.0646263,137803848.051818
2024-08-14 00:00:00 UTC,42.22119099198965,647100752.2809206,120524819.34800966
2024-08-15 00:00:00 UTC,42.6565683728669,638366470.7822106,114601063.37968424
2024-08-16 00:00:00 UTC,42.35420914147926,645154898.709284,107529145.59069566
2024-08-17 00:00:00 UTC,43.66176071917753,639154266.5571465,85053364.92280641
2024-08-18 00:00:00 UTC,42.61468793489072,660147273.0536361,78667432.16484715
2024-08-19 00:00:00 UTC,42.03713530288067,644680217.0035831,79245975.13192752
2024-08-20 00:00:00 UTC,41.66668562945663,633865915.1007776,84651184.79406065
2024-08-21 00:00:00 UTC,41.5681686190778,629942122.854358,83464281.1085621
2024-08-22 00:00:00 UTC,41.484001783837975,628436450.3263265,81302505.24063264
2024-08-23 00:00:00 UTC,42.30449220073176,627296016.2741351,74329809.436733
2024-08-24 00:00:00 UTC,43.17531379152728,639777066.8825355,101679928.26734792
2024-08-25 00:00:00 UTC,39.81863809578746,653192588.4657887,97182529.17416368
2024-08-26 00:00:00 UTC,36.88063530768462,600831850.1828219,47438666.263127275
2024-08-27 00:00:00 UTC,35.54820383647556,556642561.8577828,93270117.48574564
2024-08-28 00:00:00 UTC,33.533269612799266,537473739.9057002,52439574.94041531
2024-08-29 00:00:00 UTC,33.264259237961475,506550568.2518673,85889639.86520903
2024-08-30 00:00:00 UTC,33.08557877888027,503132190.5574165,42069174.23787234
2024-08-31 00:00:00 UTC,32.403855163787185,500381943.01934177,80913833.98203513
2024-09-01 00:00:00 UTC,29.48507598432771,489932523.8023073,66956303.840652645
2024-09-02 00:00:00 UTC,29.57090208936676,446029849.3626153,74026524.32699095
2024-09-03 00:00:00 UTC,28.728081831259445,447589451.2924504,76638842.95354432
2024-09-04 00:00:00 UTC,29.6208289780133,434375750.79139537,35119291.99662246
2024-09-05 00:00:00 UTC,28.984852898520828,447857749.3288703,71887272.97379525
2024-09-06 00:00:00 UTC,26.962628006153928,438249543.28545713,61867246.54738954
2024-09-07 00:00:00 UTC,27.79425518063845,407501159.5884956,81642240.57923518
2024-09-08 00:00:00 UTC,27.823122580027935,420662688.0687389,57313650.0197726
2024-09-09 00:00:00 UTC,29.281868496383485,420398825.75134265,54470759.12875369
2024-09-10 00:00:00 UTC,30.90721883735771,443161849.1490379,67281922.81967698
2024-09-11 00:00:00 UTC,29.64600789882448,466683417.7412516,66076040.92243265
2024-09-12 00:00:00 UTC,29.351821430786636,448196863.70902866,42377445.56295984
2024-09-13 00:00:00 UTC,30.62312458945701,444213525.8931481,62807667.048336826
2024-09-14 00:00:00 UTC,30.6410919708364,463008634.0341385,66690885.98262037
2024-09-15 00:00:00 UTC,29.207472880435443,463264075.2257034,54109771.2573436
2024-09-16 00:00:00 UTC,29.16461442871555,441656298.33611774,24131143.18731098
2024-09-17 00:00:00 UTC,29.752291807285363,441112396.5785175,64139212.65498821
2024-09-18 00:00:00 UTC,30.617172185262607,450361433.4811425,52525591.04425488
2024-09-19 00:00:00 UTC,31.616737169242107,462224035.6289221,69079213.29830621
2024-09-20 00:00:00 UTC,31.28817226387397,479491082.8614893,47656844.74498474
2024-09-21 00:00:00 UTC,31.346019851130848,472691822.23993456,79661826.2539955
2024-09-22 00:00:00 UTC,30.224797026889572,473938503.2798323,67859476.35306478
2024-09-23 00:00:00 UTC,29.565674148431548,456986090.5113919,36453565.90796351
2024-09-24 00:00:00 UTC,29.36080831932586,447051559.5094013,72566587.95803091
2024-09-25 00:00:00 UTC,28.2933226615483,445755868.4289854,33856582.54351207
2024-09-26 00:00:00 UTC,30.19313305472457,427906228.07639873,71238840.9108438
2024-09-27 00:00:00 UTC,30.48991101658779,456299272.2264072,87918523.56815113
2024-09-28 00:00:00 UTC,29.536434441610194,461274604.37395173,77232004.74246499
2024-09-29 00:00:00 UTC,29.0925435725902,446624937.16238666,68843081.98365216
2024-09-30 00:00:00 UTC,27.886325931152395,440033440.5585099,34928236.75408737
2024-10-01 00:00:00 UTC,26.54973176772388,421674624.03474194,74097140.16864483
2024-10-02 00:00:00 UTC,25.966794323910616,401420665.0871538,76777180.03793709
2024-10-03 00:00:00 UTC,25.57755541873503,392456512.1157586,66836216.50834611
2024-10-04 00:00:00 UTC,26.81666388594676,386721658.19322175,68887979.42859326
2024-10-05 00:00:00 UTC,27.363259608280984,405202495.2701472,66375170.975048505
2024-10-06 00:00:00 UTC,29.204514898705764,414252204.4032102,43091333.00778486
